RowNumber,Exited,P_hat_prediciton
2617,0,0.143427823724382
2618,1,0.177875915605335
2619,0,0.135998437796593
2620,1,0.267161664971754
2621,0,0.149555107996051
2622,0,0.200914264128657
2623,0,0.0727328536988587
2624,0,0.107066088316357
2625,0,0.181209439307609
2626,0,0.21164744961588
2627,0,0.128146217485125
2628,0,0.150470121638362
2629,1,0.274450530770581
2630,1,0.286378491100679
2631,0,0.415885843648831
2632,0,0.0670197710760615
2633,0,0.103246788896298
2634,0,0.071867707754338
2635,1,0.338023273564279
2636,0,0.0394080679772801
2637,0,0.0302022420775754
2638,0,0.173401652664514
2639,0,0.0668661692342248
2640,1,0.484976849014834
2641,0,0.131553715039914
2642,0,0.124512304996956
2643,0,0.113711704084372
2644,0,0.0370174107155851
2645,0,0.0350925078416447
2646,0,0.0244634795908344
2647,0,0.221214520760161
2648,1,0.370589026413529
2649,0,0.0240198533092343
2650,0,0.194702518249265
2651,0,0.144405754751624
2652,0,0.158713307701648
2653,0,0.222361490895615
2654,0,0.0691064374446782
2655,1,0.281587151015606
2656,0,0.591542587641112
2657,0,0.0629167971515927
2658,0,0.0277364802026141
2659,1,0.342291910487875
2660,1,0.706534627202642
2661,0,0.186350467823239
2662,1,0.175070921759393
2663,1,0.376693626701449
2664,0,0.0533965053811878
2665,0,0.0277151942779981
2666,1,0.213673827412178
2667,0,0.0748303155298064
2668,0,0.0647681477511799
2669,1,0.412087570111477
2670,0,0.0856738732201017
2671,1,0.380066196374665
2672,0,0.0397242625934334
2673,0,0.14907053245643
2674,0,0.379324747099618
2675,0,0.0839674930843408
2676,0,0.135053348873685
2677,1,0.439905634258993
2678,0,0.113631653565727
2679,0,0.196150907974025
2680,0,0.102694113260948
2681,0,0.221214520760161
2682,0,0.285028535778075
2683,0,0.269969876196546
2684,0,0.0426049258235929
2685,0,0.110136036412884
2686,0,0.205313225638918
2687,0,0.298769110643298
2688,0,0.261133299028407
2689,0,0.102861083443221
2690,1,0.0527867041337287
2691,0,0.236101904640632
2692,0,0.20743541348774
2693,0,0.0822232898094827
2694,0,0.0399785339897371
2695,0,0.0785294725250157
2696,1,0.426512252288893
2697,0,0.148318211260664
2698,0,0.0961335277340377
2699,1,0.103998102593308
2700,0,0.127541053107454
2701,0,0.08713832348127
2702,0,0.142809505215134
2703,0,0.0735816986860655
2704,1,0.470855799504131
2705,0,0.0686296707659124
2706,0,0.221211412893086
2707,0,0.0239221683688927
2708,0,0.297800060883548
2709,0,0.0412507118748087
2710,0,0.189970055612065
2711,0,0.135097950661593
2712,0,0.0391572768679714
2713,0,0.341950801258695
2714,0,0.391693814080325
2715,0,0.315753234910099
2716,0,0.0812313388565995
2717,0,0.0835215127795444
2718,0,0.615345160468845
2719,0,0.135102867483355
2720,1,0.523642360478175
2721,1,0.289947597630629
2722,1,0.280097452906271
2723,0,0.0782651542445432
2724,0,0.142613669091972
2725,0,0.453684205699052
2726,0,0.378203030803205
2727,0,0.454192745964687
2728,0,0.397452863982025
2729,0,0.205919140300551
2730,0,0.0530187618885167
2731,0,0.123816528677888
2732,0,0.0570377738104984
2733,1,0.65663004492818
2734,0,0.136616376811209
2735,0,0.191992092753995
2736,0,0.339256988228119
2737,0,0.278252588638874
2738,0,0.0431205825552488
2739,1,0.205762388699417
2740,0,0.282985375359806
2741,0,0.117912929432145
2742,0,0.201199660008322
2743,0,0.154781011135999
2744,1,0.0722195987503029
2745,0,0.191253525367796
2746,0,0.313536739852476
2747,0,0.0419478229322949
2748,0,0.0625261357871407
2749,1,0.504295950518553
2750,0,0.0307752829810049
2751,1,0.233329129534549
2752,0,0.0878384257838899
2753,1,0.19334701220656
2754,0,0.111699751970415
2755,0,0.0779989747184515
2756,0,0.030008206248009
2757,0,0.0441732206624214
2758,1,0.308549747631272
2759,0,0.117367016205547
2760,0,0.134134170741068
2761,0,0.617416767991737
2762,0,0.273457172625309
2763,0,0.0733000100208156
2764,0,0.35905134926762
2765,0,0.0489233665100571
2766,0,0.0413151675443241
2767,0,0.0336542332254166
2768,0,0.110542636507729
2769,0,0.022065146575218
2770,1,0.481765702101659
2771,0,0.0548761004471433
2772,0,0.19236866208357
2773,0,0.757979930615327
2774,0,0.0796731803365469
2775,0,0.0484556654425737
2776,1,0.166273769050368
2777,0,0.139969689838827
2778,1,0.815488654470448
2779,0,0.476871869183034
2780,0,0.129615567684492
2781,0,0.0764117292068893
2782,1,0.571207754861292
2783,0,0.0511255198311141
2784,0,0.204788340889468
2785,0,0.199456656738673
2786,1,0.254240868683416
2787,1,0.486140899787792
2788,1,0.261603541223505
2789,0,0.368481011554222
2790,1,0.292650353527289
2791,0,0.16077076375066
2792,0,0.438107524046724
2793,0,0.135362693552862
2794,0,0.14926622757678
2795,1,0.386493819994754
2796,0,0.0496035484958277
2797,0,0.130027602346735
2798,0,0.0704135787096811
2799,0,0.197956633747156
2800,0,0.25078122083655
2801,0,0.350328536955179
2802,0,0.0395766044393496
2803,1,0.200068123055024
2804,0,0.289421128446859
2805,0,0.127083902328009
2806,1,0.427760058657879
2807,1,0.156929902920413
2808,0,0.137950132122999
2809,0,0.0965167335276358
2810,0,0.0786340819155148
2811,0,0.0443278298006366
2812,0,0.0592792587185901
2813,0,0.0238837788586261
2814,1,0.525268443855441
2815,0,0.491902972852246
2816,0,0.31528426060635
2817,0,0.0581442471365927
2818,0,0.0456909087415239
2819,0,0.139755951339934
2820,0,0.21649637304057
2821,0,0.0817919603482584
2822,0,0.0753386731360583
2823,0,0.183298873351949
2824,0,0.576381374362598
2825,0,0.0440070550984496
2826,0,0.0931178910281853
2827,0,0.377745400723842
2828,0,0.0593775138118684
2829,0,0.137728509080984
2830,0,0.182186653356448
2831,0,0.19108564555177
2832,0,0.156066040799686
2833,0,0.0158073003146496
2834,0,0.159382793691323
2835,0,0.113576878352846
2836,0,0.0562391540554977
2837,0,0.200187119512661
2838,0,0.393367534793874
2839,0,0.255161423929067
2840,0,0.168958321141061
2841,0,0.155076025096847
2842,0,0.135115341324196
2843,1,0.112472873254211
2844,0,0.134695630578008
2845,0,0.0655486635209886
2846,1,0.440578354644834
2847,0,0.339411725123256
2848,1,0.175998222142853
2849,0,0.100427670178165
2850,0,0.167138443020469
2851,0,0.129702716777457
2852,1,0.375447966138462
2853,0,0.0569898789181036
2854,1,0.202778681316791
2855,0,0.153794235217143
2856,0,0.568875514463551
2857,1,0.598511547619752
2858,0,0.123510695145784
2859,0,0.0590187399737735
2860,0,0.0930924033794668
2861,0,0.283181584060132
2862,0,0.0918365404469129
2863,0,0.255824878554179
2864,0,0.262798775540334
2865,0,0.135213001738872
2866,0,0.0228894506659136
2867,0,0.0521925000489374
2868,0,0.0452141658641538
2869,1,0.152630206958408
2870,0,0.043850467630336
2871,0,0.247479716759186
2872,0,0.192331822444995
2873,1,0.341572864009198
2874,0,0.214026770055777
2875,0,0.235969351707084
2876,0,0.21938856112947
2877,0,0.0990357308601622
2878,0,0.382454056905715
2879,0,0.276371129794147
2880,1,0.702538780316715
2881,1,0.410834653485266
2882,0,0.200259796639365
2883,0,0.0484965261441099
2884,0,0.117222300363047
2885,0,0.0459815433259338
2886,0,0.172800384665798
2887,0,0.194702518249265
2888,0,0.278303463254252
2889,0,0.13478376949728
2890,0,0.0528312645329055
2891,0,0.155641385272865
2892,0,0.307320746176075
2893,0,0.199580902978526
2894,0,0.25956703788286
2895,0,0.0350109045286884
2896,0,0.245260725540378
2897,0,0.092183478521196
2898,0,0.280691340390751
2899,1,0.400138870977794
2900,0,0.170671582872371
2901,1,0.0443960349313862
2902,0,0.503695647286291
2903,0,0.0942980031527332
2904,0,0.143274148202177
2905,0,0.0758109590296739
2906,0,0.0998451321878752
2907,0,0.160514416191896
2908,0,0.0411482324288923
2909,0,0.423399559258555
2910,0,0.133108369212187
2911,0,0.151654691073127
2912,0,0.514327272823401
2913,1,0.090620896041007
2914,0,0.0927106318286781
2915,0,0.0682061190387825
2916,1,0.720053661155156
2917,1,0.400003138818094
2918,1,0.228371888632878
2919,1,0.445168098271417
2920,0,0.267336117029465
2921,0,0.059650924506653
2922,0,0.334338767213072
2923,0,0.150856095532956
2924,0,0.165191005037696
2925,0,0.309660512004663
2926,0,0.67626988980791
2927,0,0.237360299045545
2928,0,0.0500409395313832
2929,1,0.503516194805878
2930,0,0.102533333115332
2931,0,0.399921350242391
2932,0,0.416402295085251
2933,1,0.465926618117228
2934,0,0.226708686054667
2935,1,0.0378840068934205
2936,0,0.144657500382297
2937,0,0.105881996101843
2938,0,0.0692208210684862
2939,0,0.0233242492154917
2940,1,0.100267274012187
2941,0,0.04161469636959
2942,0,0.0340427114865809
2943,0,0.149431211647785
2944,0,0.253350886485804
2945,0,0.0891531621359791
2946,1,0.124097042649724
2947,0,0.0974812233650932
2948,0,0.0647019667728125
2949,0,0.17260984103142
2950,0,0.0829211720261046
2951,0,0.124486356378965
2952,1,0.0852208296298182
2953,0,0.368053539226016
2954,0,0.112739430060691
2955,0,0.155192786537781
2956,0,0.158434286451739
2957,0,0.0769054349047041
2958,1,0.10194159229233
2959,0,0.0281457086107363
2960,0,0.0824731662995417
2961,0,0.305115438058129
2962,0,0.0415174083902135
2963,1,0.0606352891662034
2964,0,0.192418435782782
2965,0,0.296710383026117
2966,0,0.288607125612795
2967,1,0.285181023363447
2968,1,0.435818874086555
2969,0,0.0699541620085987
2970,0,0.101675979572557
2971,1,0.086043439760353
2972,0,0.124946006210422
2973,0,0.23497690916517
2974,1,0.32777594439305
2975,0,0.426226610181987
2976,0,0.0463479360731477
2977,0,0.0831068784580968
2978,1,0.347639063192503
2979,0,0.106804162829471
2980,0,0.0933527016733327
2981,0,0.323639492243987
2982,0,0.345494364889482
2983,0,0.281642193370488
2984,0,0.118793930623417
2985,0,0.038531997159999
2986,0,0.11553307961796
2987,0,0.403022793596622
2988,1,0.278948455269663
2989,1,0.290578258496744
2990,1,0.33997500346511
2991,0,0.119754236015949
2992,0,0.343397890853399
2993,0,0.187538300629043
2994,0,0.30224959890687
2995,0,0.134988435221849
2996,0,0.183400401020657
2997,0,0.374551027299402
2998,0,0.053579079326549
2999,0,0.299947701349795
3000,0,0.0577949717838178
3001,0,0.0940530901753436
3002,0,0.115950928274182
3003,0,0.348244715374801
3004,0,0.218421908451119
3005,0,0.23500090910899
3006,0,0.145794864680957
3007,1,0.421966928672077
3008,1,0.0550219164314319
3009,0,0.304519269654531
3010,0,0.0329049143733011
3011,1,0.257460751568848
3012,0,0.083998151620158
3013,0,0.324758850968858
3014,0,0.107703062833232
3015,0,0.268411601396651
3016,0,0.388435459517785
3017,0,0.0471401124606585
3018,0,0.171140740127301
3019,0,0.110866822400607
3020,0,0.02605624897384
3021,0,0.268844947077757
3022,0,0.0688675057826155
3023,0,0.0376462019196395
3024,0,0.214401526833143
3025,0,0.178859538840138
3026,0,0.0867786331516361
3027,0,0.1489446846712
3028,0,0.363797930123461
3029,0,0.367578352898501
3030,0,0.179898912304483
3031,0,0.0649758792430808
3032,0,0.0431239879498469
3033,1,0.366819213797314
3034,0,0.715932871473419
3035,0,0.0693903578036986
3036,1,0.444318807536552
3037,0,0.25283600912118
3038,0,0.0161894936039161
3039,0,0.219918925324151
3040,0,0.04812238543342
3041,0,0.136979120676714
3042,0,0.0515902201318976
3043,0,0.275906019822146
3044,0,0.236514824072174
3045,0,0.0420784445683578
3046,0,0.0763703311737283
3047,1,0.155615128384526
3048,0,0.0961335277340377
3049,0,0.290977811605803
3050,0,0.0337120621272388
3051,1,0.121899631487544
3052,0,0.207280344308805
3053,0,0.0428615300905334
3054,0,0.16495667830587
3055,0,0.418512260605495
3056,0,0.258065436288002
3057,0,0.27337971764472
3058,0,0.153220630571616
3059,0,0.267924302748313
3060,0,0.149057644057042
3061,0,0.111162981161492
3062,0,0.101619854941035
3063,0,0.0813248620071097
3064,0,0.0486791977657605
3065,0,0.148951482821534
3066,0,0.0952736144004224
3067,0,0.113282842865598
3068,0,0.223212382772612
3069,0,0.0752039414851026
3070,1,0.0953476558536199
3071,0,0.0958046675122933
3072,0,0.0321963191357681
3073,0,0.179763720590305
3074,0,0.158058775969892
3075,1,0.569859710399913
3076,0,0.0379488184975939
3077,0,0.290006269621346
3078,0,0.26121343130702
3079,0,0.0709928883082719
3080,0,0.387179071736403
3081,0,0.0723493055669139
3082,0,0.118178937188568
3083,1,0.390417309441638
3084,1,0.221404879849793
3085,0,0.123474613690518
3086,1,0.489660680388469
3087,0,0.0260788658623559
3088,0,0.0645419344150045
3089,0,0.0625846182721161
3090,0,0.209197337836453
3091,1,0.1559879022019
3092,0,0.0492335016124288
3093,0,0.204481129131946
3094,0,0.0930472381868298
3095,0,0.243104029765942
3096,0,0.0564077583051384
3097,1,0.691280783542807
3098,0,0.229767615527946
3099,0,0.0324319741534287
3100,0,0.27924231643553
3101,0,0.115953106075053
3102,0,0.239734705869338
3103,0,0.124195630688764
3104,0,0.319347761683339
3105,0,0.237522916623911
3106,1,0.0422517362691725
3107,0,0.128109299059676
3108,1,0.0759854054912772
3109,0,0.0442192403010441
3110,1,0.608134851877263
3111,1,0.777763874064731
3112,0,0.401551195258763
3113,1,0.275358876261043
3114,0,0.0321963191357681
3115,1,0.0954811166832805
3116,0,0.0169780480839643
3117,0,0.128320963845839
3118,0,0.26412276421291
3119,0,0.0966056138066879
3120,1,0.692367646680171
3121,0,0.0792522497596225
3122,0,0.192421783731244
3123,0,0.114692254251951
3124,0,0.104617106035819
3125,1,0.207202715088897
3126,0,0.0564347542574705
3127,0,0.254347324249115
3128,1,0.254337002556239
3129,0,0.0860689377874652
3130,0,0.122172176583774
3131,1,0.518042675723073
3132,0,0.230155304666751
3133,0,0.0833272441780713
3134,0,0.164238187321993
3135,0,0.154569705571095
3136,0,0.0668439891216208
3137,0,0.0816225427334861
3138,1,0.247232962778224
3139,1,0.23253505714451
3140,0,0.143663735954877
3141,0,0.0815308242050814
3142,1,0.230376224983041
3143,0,0.578883170541698
3144,0,0.485273566808615
3145,0,0.230936181527272
3146,1,0.650029651634312
3147,1,0.0554513047611457
3148,0,0.268688013015417
3149,1,0.119089854695075
3150,0,0.227216291363188
3151,0,0.171005293082432
3152,0,0.31364837369714
3153,1,0.252138091354901
3154,0,0.0673846651834204
3155,0,0.116806592587971
3156,0,0.0321963191357681
3157,1,0.508630211029931
3158,0,0.104609481202726
3159,0,0.20553897058652
3160,0,0.0771578858790302
3161,0,0.0250375671990806
3162,0,0.0359292867445807
3163,0,0.0561615524457389
3164,1,0.207659639242568
3165,0,0.208953945707125
3166,0,0.235316940738275
3167,1,0.504099594102567
3168,1,0.203728455362999
3169,1,0.192142499684433
3170,0,0.153009669592261
3171,1,0.42055029624811
3172,1,0.237378623578102
3173,0,0.262479304453787
3174,0,0.109236475369737
3175,0,0.0698962251095497
3176,1,0.211262347403643
3177,0,0.205342662207815
3178,0,0.0531680156433937
3179,0,0.121902531565595
3180,0,0.0629167971515927
3181,1,0.653144917827027
3182,0,0.265368644015849
3183,0,0.17811666566571
3184,0,0.18106830526965
3185,1,0.36267415057668
3186,1,0.315426928683302
3187,0,0.177669669361062
3188,0,0.181466694569014
3189,0,0.0832901430845395
3190,0,0.270297650533732
3191,0,0.062356247797399
3192,0,0.0917622684096564
3193,0,0.279028100620044
3194,1,0.407853215592431
3195,0,0.151130156059325
3196,0,0.226674883044971
3197,0,0.163332644064186
3198,0,0.120692404515217
3199,0,0.0799337688491048
3200,1,0.158434286451739
3201,0,0.029708867241739
3202,0,0.0399315757916871
3203,0,0.226368340804786
3204,0,0.342520083257726
3205,1,0.260592387897528
3206,1,0.270453421278902
3207,1,0.704626787497702
3208,0,0.245196300928057
3209,0,0.29919807538099
3210,0,0.0327453295019385
3211,0,0.306986031303085
3212,0,0.274647808327196
3213,1,0.0416106593524527
3214,0,0.137941900408296
3215,0,0.135393643518584
3216,0,0.140076962920205
3217,0,0.0942730810080625
3218,0,0.343651767947132
3219,0,0.110954175159377
3220,0,0.187736053872215
3221,0,0.202704592772463
3222,0,0.0329332749055492
3223,0,0.0851647621281695
3224,0,0.215088488022401
3225,1,0.532823415596983
3226,0,0.378552156251215
3227,0,0.119509530630212
3228,0,0.087722090042956
3229,0,0.041350466881869
3230,1,0.689674514114028
3231,0,0.0578966481868619
3232,0,0.172131198321106
3233,0,0.085682173496308
3234,0,0.0653206959208377
3235,1,0.260503846374758
3236,0,0.0499783509395435
3237,0,0.0647051142113602
3238,0,0.0489233665100571
3239,1,0.351111017125437
3240,0,0.0613843172101466
3241,1,0.387409654564062
3242,0,0.144435296373248
3243,0,0.188486458108576
3244,0,0.028536576845313
3245,0,0.155027483612614
3246,1,0.33621328869569
3247,1,0.402215963736267
3248,0,0.0608499304874724
3249,0,0.164326159797394
3250,0,0.0729236588158439
3251,1,0.177934513700305
3252,1,0.397474948840878
3253,0,0.120207663222809
3254,0,0.0899317169849993
3255,1,0.555821089141011
3256,0,0.16410698847817
3257,0,0.175358076892279
3258,0,0.381133693597448
3259,0,0.198735270701402
3260,0,0.0896942711235205
3261,1,0.174950859739575
3262,0,0.123510695145784
3263,1,0.51338606083822
3264,1,0.190664470476389
3265,0,0.152444703529414
3266,0,0.161532513360533
3267,0,0.04688988431526
3268,0,0.508976093202939
3269,1,0.354732220922521
3270,0,0.238535068524521
3271,0,0.217424470521435
3272,0,0.127867436740118
3273,1,0.315791537733528
3274,1,0.352253492100151
3275,1,0.0552629909984991
3276,0,0.0208725609369172
3277,0,0.498603979831193
3278,0,0.350184454804709
3279,0,0.267266530108707
3280,0,0.123378230741831
3281,1,0.370032834950846
3282,0,0.0793186059909657
3283,0,0.136325080617343
3284,0,0.621609364490101
3285,0,0.139090613489226
3286,1,0.538815535281026
3287,0,0.0544002950743913
3288,0,0.0499810882091462
3289,0,0.0714418673143951
3290,0,0.0781028370194692
3291,0,0.121768654891752
3292,0,0.0397582590455572
3293,0,0.334379163432047
3294,0,0.0906233943428404
3295,1,0.169525555960125
3296,0,0.0642304918318625
3297,0,0.233630319528572
3298,0,0.350806977936627
3299,0,0.143641130320225
3300,0,0.0359292867445807
3301,1,0.197626708206909
3302,0,0.0583838891659496
3303,0,0.0639925725271457
3304,1,0.18337069149381
3305,0,0.279978711821185
3306,0,0.350079567207798
3307,0,0.239713816442255
3308,0,0.08001711838602
3309,0,0.397749811477351
3310,0,0.0664205616990594
3311,0,0.278266198480545
3312,0,0.501491510933409
3313,0,0.193137190146205
3314,0,0.143164834299717
3315,1,0.448137595843706
3316,0,0.0332279194201636
3317,1,0.415939102958972
3318,1,0.375942871291136
3319,0,0.0927106318286781
3320,0,0.172884874095578
3321,0,0.0216878318096406
3322,0,0.027115224286193
3323,0,0.140512678076398
3324,0,0.144761653530496
3325,0,0.132494330658913
3326,0,0.0532542946097418
3327,1,0.298659605431424
3328,0,0.0578480763371772
3329,1,0.233663412844409
3330,0,0.281642193370488
3331,0,0.0124616355061778
3332,0,0.154611629537878
3333,0,0.131538499490946
3334,0,0.517927171621455
3335,0,0.0656506455039309
3336,0,0.135219478964628
3337,0,0.110954175159377
3338,1,0.476808102776134
3339,0,0.0324319741534287
3340,1,0.15575766664288
3341,0,0.0832328462232833
3342,0,0.0503779067474894
3343,0,0.31832224424093
3344,0,0.18886456509013
3345,0,0.237248266672236
3346,0,0.193950678535262
3347,0,0.34216500457255
3348,0,0.302318210452146
3349,0,0.2178557714019
3350,1,0.570014660392055
3351,0,0.0598081694621749
3352,0,0.382050913352067
3353,0,0.0833039740919818
3354,0,0.0497085545281118
3355,0,0.0752916788481815
3356,0,0.0589667090740375
3357,0,0.154898379160918
3358,0,0.075413621712612
3359,1,0.376977883597698
3360,0,0.226923372553614
3361,0,0.0742188073267033
3362,0,0.609910369633987
3363,0,0.197947452114556
3364,0,0.351215369286376
3365,0,0.242452027335681
3366,1,0.0730857337179947
3367,0,0.809111893784209
3368,1,0.1789684081214
3369,0,0.303840247284512
3370,0,0.0861629918139131
3371,1,0.354936160026695
3372,1,0.293894531779477
3373,1,0.116176242526262
3374,0,0.179700274900752
3375,0,0.229385495908689
3376,1,0.300310455675163
3377,1,0.237668258139607
3378,1,0.220878897888301
3379,0,0.672550735387724
3380,0,0.126348536510725
3381,0,0.10236638855158
3382,0,0.347313986473977
3383,0,0.761419698341139
3384,0,0.138672237285544
3385,0,0.391760125069893
3386,1,0.0896500631590402
3387,0,0.212467827774834
3388,0,0.823931623926714
3389,0,0.0616968906869373
3390,1,0.588415557913071
3391,0,0.0800190254015046
3392,0,0.327742870413446
3393,0,0.103402874115396
3394,0,0.0283987779787224
3395,0,0.026461695393663
3396,0,0.0833601406297961
3397,0,0.372230047765328
3398,0,0.139527196723581
3399,0,0.0583521764208836
3400,1,0.198087150582299
3401,0,0.0483843289937122
3402,0,0.225435215529841
3403,0,0.0558298846788344
3404,0,0.41398453249157
3405,0,0.0930176416666688
3406,0,0.213316216969998
3407,0,0.170429574356337
3408,0,0.211615816901573
3409,0,0.225330425678294
3410,1,0.602004146087234
3411,0,0.302168923559148
3412,0,0.267548383535848
3413,0,0.0671251495022019
3414,0,0.147780786188302
3415,0,0.0805076779355308
3416,1,0.214144483374321
3417,0,0.127873240956369
3418,0,0.334496238966207
3419,0,0.270297650533732
3420,0,0.0335251086491581
3421,0,0.0329049143733011
3422,0,0.324322292056747
3423,0,0.120184551577928
3424,0,0.0473488702324179
3425,0,0.172800384665798
3426,0,0.188132010556809
3427,0,0.242923691728221
3428,0,0.221532079579512
3429,0,0.177510765883932
3430,1,0.537162764357217
3431,0,0.0702269037951883
3432,0,0.175946958972849
3433,0,0.0670939244212052
3434,0,0.44249560074908
3435,0,0.393795973081547
3436,0,0.182271034004857
3437,0,0.0648065847936813
3438,0,0.162542037989884
3439,0,0.0492752185780098
3440,0,0.0652788809970644
3441,1,0.218840975580361
3442,0,0.0459424800749335
3443,0,0.137217898619977
3444,1,0.324258730192228
3445,0,0.0709341567369017
3446,0,0.194206475805377
3447,0,0.0611571028858615
3448,1,0.240325414019017
3449,0,0.19900911035105
3450,0,0.264869657358172
3451,0,0.226403784019139
3452,0,0.0767865760336684
3453,1,0.252229168190521
3454,0,0.335796871395844
3455,0,0.0313510430188251
3456,0,0.025656851089822
3457,1,0.14225046417954
3458,1,0.15632126164311
3459,0,0.187351845256289
3460,0,0.0875114232334165
3461,0,0.334581750562958
3462,0,0.164591912348655
3463,0,0.459853845902889
3464,1,0.414640432284006
3465,0,0.272971613568688
3466,0,0.539890970134389
3467,0,0.0779109825307064
3468,0,0.275802972972128
3469,0,0.175384438956874
3470,0,0.0563647542647767
3471,0,0.0752916788481815
3472,0,0.0609318938735583
3473,0,0.0756347272279628
3474,1,0.125140564290956
3475,0,0.142349123040939
3476,0,0.0431748496648852
3477,1,0.126736635885742
3478,0,0.0996693638653625
3479,0,0.109385869817803
3480,0,0.295404150227143
3481,1,0.344619471637181
3482,0,0.0802697928232459
3483,0,0.0484965261441099
3484,0,0.0532093974511674
3485,0,0.0735394506596185
3486,1,0.109874872714769
3487,0,0.127537954760061
3488,0,0.0733322908349451
3489,0,0.253041015696376
3490,0,0.171852562076566
3491,1,0.0809023713064078
3492,0,0.287518725949811
3493,0,0.180964546928181
3494,0,0.236674823648042
3495,0,0.110550175804129
3496,0,0.483904438495321
3497,0,0.0248136855500349
3498,1,0.712540486057837
3499,0,0.133875872317258
3500,0,0.401340010980547
3501,0,0.21002196478075
3502,0,0.289049384006588
3503,1,0.490368140061474
3504,0,0.16459908793528
3505,0,0.11854268013979
3506,0,0.0938260425564277
3507,0,0.0754084127556368
3508,0,0.0631761227487586
3509,0,0.0648127200622217
3510,0,0.0547379132565892
3511,0,0.156007203643199
3512,0,0.158725232490821
3513,0,0.0126582932523669
3514,0,0.210110983019403
3515,0,0.164712091415571
3516,0,0.0737398989103524
3517,0,0.0610727125549519
3518,0,0.0374769679520861
3519,0,0.221214520760161
3520,1,0.329407286661396
3521,1,0.259738288442677
3522,0,0.157476526900365
3523,0,0.0777133910088692
3524,0,0.16211145564125
3525,0,0.0902035520953067
3526,0,0.220089194196932
3527,0,0.121768654891752
3528,0,0.429257112017568
3529,0,0.0378307539681288
3530,0,0.0872092122805156
3531,1,0.242942308942544
3532,1,0.916766364979332
3533,1,0.212378988296848
3534,1,0.116715237181565
3535,0,0.298313108054208
3536,0,0.0711359193243934
3537,0,0.040546539059654
3538,0,0.191250075003175
3539,1,0.567730994677259
3540,0,0.184547784906683
3541,0,0.198238900804355
3542,0,0.538282042643742
3543,0,0.0960530127163784
3544,1,0.149988737438621
3545,0,0.113015164889646
3546,0,0.203489269303572
3547,0,0.256382241714915
3548,1,0.172927759995463
3549,0,0.129386698189361
3550,1,0.639636786700756
3551,0,0.574253611387406
3552,0,0.126596184326575
3553,0,0.226726432736977
3554,1,0.22209979806661
3555,0,0.0466425456673263
3556,1,0.115239766907436
3557,1,0.668878019380154
3558,0,0.0566984065435662
3559,0,0.235817375295998
3560,1,0.726439828178302
3561,1,0.202253475299466
3562,0,0.305625269106086
3563,1,0.171897145543786
3564,0,0.312757168148646
3565,1,0.384041551114384
3566,0,0.0478105674517758
3567,0,0.141611517637646
3568,0,0.190444935540788
3569,0,0.0146086595300303
3570,1,0.398622856348944
3571,1,0.316344381703653
3572,0,0.281644772987426
3573,0,0.089611443952931
3574,0,0.322877214344864
3575,0,0.0609709112527245
3576,0,0.501248217842956
3577,0,0.0239021945055292
3578,0,0.0717317520802281
3579,1,0.499705777093958
3580,0,0.210996022155805
3581,0,0.518409644107247
3582,0,0.0979983799867228
3583,0,0.12318619901246
3584,1,0.248403044274728
3585,0,0.0730229876265438
3586,0,0.0341078933046985
3587,0,0.459831948655798
3588,0,0.169246400536013
3589,0,0.228780433203714
3590,0,0.517709286978233
3591,0,0.0731152585167575
3592,0,0.107960554395104
3593,1,0.234832211362571
3594,0,0.609499210000685
3595,0,0.433216675221049
3596,0,0.160183846734448
3597,0,0.186906721791631
3598,0,0.516193126038454
3599,0,0.437654924652823
3600,0,0.158389179611451
3601,1,0.259973737598295
3602,1,0.288081997396912
3603,0,0.510203937663557
3604,1,0.411232423403598
3605,0,0.146781872486826
3606,0,0.376140550143306
3607,0,0.0384699735802817
3608,0,0.0470538752402908
3609,0,0.195870917555308
3610,0,0.367885760129709
3611,1,0.619711610450517
3612,0,0.0344566304523152
3613,0,0.202269808371291
3614,0,0.0579786989186626
3615,0,0.201352902003845
3616,1,0.253276972788908
3617,1,0.666079955527276
3618,1,0.314418439803175
3619,1,0.595616737947334
3620,0,0.105233562910621
3621,0,0.0628642947254582
3622,0,0.0633105031113398
3623,0,0.196492730594772
3624,0,0.185859216781278
3625,0,0.0949783827283502
3626,0,0.0430573627697117
3627,1,0.212746064889344
3628,0,0.126811193325875
3629,0,0.403231842292712
3630,0,0.424697222591198
3631,0,0.272199947406946
3632,0,0.0573568978559319
3633,0,0.151080383498379
3634,0,0.593178735879473
3635,0,0.0742153420673999
3636,0,0.0770557178545461
3637,0,0.0438262454806927
3638,1,0.465288074643421
3639,0,0.0656506455039309
3640,1,0.631626668484454
3641,0,0.238498757899145
3642,0,0.256425728728522
3643,0,0.0653188908586177
3644,0,0.296434410559894
3645,0,0.0565443469026002
3646,1,0.171773944000013
3647,1,0.797914527957588
3648,0,0.415121786906236
3649,1,0.131553340297287
3650,0,0.095468263068514
3651,0,0.138864481191329
3652,0,0.596132940280761
3653,0,0.147568127700386
3654,0,0.360909657239856
3655,0,0.237744560488462
3656,0,0.111218705673979
3657,1,0.0829468386384298
3658,0,0.0279645041022752
3659,1,0.377009182991988
3660,1,0.150366354823585
3661,0,0.0686296707659124
3662,0,0.10998281359699
3663,0,0.0634971738466218
3664,1,0.0937220104951496
3665,0,0.230769217145352
3666,0,0.0948504115576713
3667,0,0.0239229875955014
